"1","2","3","4","5","6","7","8","9","10","u","upper","lower"
145,69,120,65,67,79,121,90,129,87,97.2,154.207217632702,40.1927823672982
182,71,119,68,82,69,128,87,124,82,101.2,172.988223856315,29.4117761436846
171,69,130,59,100,86,115,80,119,86,101.5,166.632123496099,36.3678765039008
154,74,117,64,89,69,99,83,125,79,95.3,151.479449148836,39.1205508511639
160,58,120,77,72,78,105,78,128,67,94.3,158.373649428693,30.2263505713065
168,72,124,75,108,72,108,80,130,73,101,164.812976736711,37.1870232632892
161,67,143,70,82,84,120,76,146,75,102.4,173.365354176058,31.4346458239421
136,61,123,84,91,73,117,79,150,93,100.7,157.977998258009,43.4220017419913
156,68,141,79,81,83,120,77,144,83,103.2,168.479738016903,37.9202619830965
162,78,146,81,92,95,108,82,134,81,105.9,165.960134161984,45.8398658380157
168,76,144,80,101,113,121,76,150,91,112,176.887545800408,47.1124541995923
169,78,162,70,108,97,123,86,149,89,113.1,183.444615714353,42.755384285647
175,73,159,91,103,101,128,81,161,95,116.7,188.352827314923,45.0471726850767
169,83,160,83,95,122,143,94,161,92,120.2,188.839188806395,51.5608111936046
186,88,172,78,112,103,130,91,192,98,125,209.074633510947,40.9253664890533
187,81,146,88,104,99,134,106,168,112,122.5,191.346889060678,53.6531109393218
188,87,169,84,124,106,151,93,196,100,129.8,213.792346317983,45.807653682017
172,85,145,66,114,102,107,89,169,118,116.7,186.015249051786,47.3847509482141
193,77,161,92,91,114,142,80,171,94,121.5,203.774617119876,39.2253828801238
181,88,142,81,100,111,111,86,158,128,118.6,183.790751082241,53.4092489177593
175,75,146,74,95,113,131,95,145,125,117.4,182.223047204593,52.576952795407
157,92,139,75,78,126,117,96,143,110,113.3,168.366737853061,58.2332621469387
160,89,118,65,104,145,113,83,136,123,113.6,171.094818162644,56.1051818373555
174,84,136,60,97,131,120,80,142,108,113.2,180.094442353441,46.3055576465595
168,80,138,58,87,117,104,77,131,104,106.4,171.084619363665,41.715380636335
176,72,124,57,91,132,105,99,130,119,110.5,176.72396276609,44.2760372339102
157,77,123,62,90,129,96,70,140,112,105.6,167.712726768889,43.487273231111
152,75,135,60,83,106,112,85,126,111,104.5,160.863017820001,48.1369821799988
151,73,142,53,83,128,105,92,141,122,109,173.742663248004,44.257336751996
143,93,117,61,73,103,103,74,136,87,99,152.020727183915,45.9792728160853
158,84,121,56,79,106,95,75,147,102,102.3,165.251302660602,39.3486973393984
134,93,145,64,72,108,93,80,121,101,101.1,152.762516650534,49.4374833494663
139,94,136,61,84,97,97,96,131,94,102.9,151.690047983397,54.1099520166026
155,74,120,58,64,106,98,92,135,99,100.1,160.30210538954,39.8978946104596
123,98,120,67,85,86,101,89,128,111,100.8,139.250206992652,62.3497930073481
136,89,121,60,82,100,94,112,111,97,100.2,141.990868965468,58.4091310345323
148,95,132,56,67,88,99,99,108,105,99.7,152.825682594308,46.5743174056925
133,88,132,57,86,83,107,98,101,87,97.2,142.159587977551,52.2404120224494
148,75,109,60,65,85,96,90,109,83,92,142.208996095211,41.7910039047892
131,69,128,58,76,80,91,101,103,88,92.5,139.241879389782,45.7581206102184
131,75,101,52,76,82,92,91,96,77,87.3,127.933446759481,46.6665532405193
110,73,121,52,57,77,89,85,96,70,83,125.961324208848,40.0386757911517
127,77,109,57,67,52,87,77,93,80,82.6,127.392182651292,37.8078173487084
120,72,115,49,68,69,86,73,101,74,82.7,127.030965550805,38.3690344491949
103,82,102,48,72,71,88,92,90,59,80.7,116.0651934346,45.3348065654001
122,60,131,53,60,45,68,65,75,64,74.3,130.669075998183,17.9309240018174
102,59,111,56,68,58,80,92,93,62,78.1,117.791814773326,38.4081852266742
124,71,101,44,72,56,95,66,69,59,75.7,122.776735655736,28.6232643442645
100,61,106,51,62,66,63,96,68,58,73.1,111.723550443853,34.4764495561466
100,61,104,68,62,60,78,92,68,64,75.7,108.808597339328,42.5914026606717
105,52,85,51,70,59,64,82,74,54,69.6,103.588406912423,35.611593087577
91,52,104,52,52,51,75,90,66,47,68,108.590880201784,27.4091197982163
90,49,84,72,58,57,57,71,74,54,66.6,93.3818857522103,39.8181142477897
89,52,79,46,50,66,78,81,59,47,64.7,96.1150766352718,33.2849233647282
71,50,62,56,53,62,88,75,70,35,62.2,91.2685614061347,33.1314385938653
59,58,75,42,32,75,82,79,55,41,59.8,94.3316179754149,25.2683820245851
73,55,72,55,48,59,81,65,65,46,61.9,84.1411786258433,39.6588213741567
62,55,86,74,52,65,112,79,61,44,69,107.662763021342,30.3372369786581
72,79,69,64,45,71,97,78,57,39,67.1,100.329563544129,33.8704364558706
78,40,69,80,45,61,82,72,62,36,62.5,95.66270060039,29.3372993996099
58,71,76,64,51,66,99,85,57,47,67.4,98.6673074561203,36.1326925438797
